facility_id,facility_type,name,address,district,lon,lat,rooms,star_rating,capacity_0.6,capacity_0.7,capacity_0.8
HOTEL_787,酒店,好好酒店(成都世纪城环球中心会展店),天府大道中段天府二街138号蜀都中心3号楼1楼,成都市,104.066255,30.552329,40,2,48.0,56.0,64.0
HOTEL_788,酒店,全季酒店(成都火车南站西路店),高新区新盛路16号1栋1层1号,成都市,104.032641,30.595374,252,4,302.4,352.79999999999995,403.20000000000005
HOTEL_789,酒店,如家酒店·neo(成都西南交大九里堤地铁站店),二环路北二段259号5-7层,成都市,104.058619,30.695009,60,2,72.0,84.0,96.0
HOTEL_790,酒店,蜀镇印象酒店(成都大悦城红牌楼地铁站店),武侯大道209号,成都市,104.019193,30.639468,96,4,115.19999999999999,134.39999999999998,153.60000000000002
HOTEL_792,酒店,星程酒店(成都西华大学同森锦熙店),红光镇广场路北三段19号,成都市,103.957779,30.790118,77,3,92.39999999999999,107.8,123.2
HOTEL_794,酒店,桔子酒店(成都天府广场宽窄巷子店),东胜街1号,成都市,104.06047,30.660044,158,3,189.6,221.2,252.8
HOTEL_795,酒店,甲居艺井酒店(成都植物园地铁站店),蓉都大道吉利安大厦,成都市,104.120822,30.764848,76,2,91.2,106.39999999999999,121.60000000000001
HOTEL_796,酒店,IGenie·爱精灵电竞酒店(成都龙泉驿店),大面街道龙城大道9号师大现代花园二期1栋2单元12层1202号,成都市,104.198462,30.573919,30,2,36.0,42.0,48.0
HOTEL_797,酒店,汇航岷源酒店(四川大学望江校区玉林广场店),二环路南二段21号1栋1层,成都市,104.069158,30.621267,42,3,50.4,58.8,67.2
HOTEL_798,酒店,都市花园酒店(成都火车东站店),万科北街19号3栋1单元,成都市,104.153649,30.628984,60,2,72.0,84.0,96.0
HOTEL_799,酒店,成都明悦大酒店,永丰路55号,成都市,104.048062,30.625481,291,5,349.2,407.4,465.6
HOTEL_800,酒店,汉庭优佳酒店(成都玉双路地铁站店),一环路东三段31号 (四川工人日报社),成都市,104.09909,30.654144,103,3,123.6,144.2,164.8
HOTEL_801,酒店,棠湖宾馆(双流区政府店),棠湖南路一段1号,成都市,103.920851,30.571262,51,3,61.199999999999996,71.39999999999999,81.60000000000001
HOTEL_802,酒店,映玥里酒店(成都南站四川大学店),高攀路22号1楼,成都市,104.081993,30.612729,35,3,42.0,49.0,56.0
HOTEL_804,酒店,魔住宽庭酒店(建设路电子科大店),华油路203号,成都市,104.09232,30.681909,33,3,39.6,46.199999999999996,52.800000000000004
HOTEL_805,酒店,慢喜酒店(成都建设路东郊记忆公园店),府青路三段15号附4号3-8层,成都市,104.105861,30.689773,76,4,91.2,106.39999999999999,121.60000000000001
HOTEL_806,酒店,全季酒店(成都武侯新城店),武兴四路11号,成都市,103.978311,30.626849,132,3,158.4,184.79999999999998,211.20000000000002
HOTEL_809,酒店,WELSH威尔仕酒店(成都西站青羊万达店),培风横街259号2栋2层1号,成都市,103.977871,30.665386,30,3,36.0,42.0,48.0
HOTEL_810,酒店,全季酒店(成都高新张家寺地铁站店),中和街道中柏大道428号,成都市,104.096763,30.550444,118,3,141.6,165.2,188.8
HOTEL_811,酒店,凉山宾馆(成都华西医院华西坝地铁站店),人民南路三段11号,成都市,104.066652,30.643254,69,3,82.8,96.6,110.4
HOTEL_812,酒店,空港66电竞酒店(成都信息工程大学店),西航港街道学府西路北五街21号,成都市,103.981836,30.57887,35,2,42.0,49.0,56.0
HOTEL_814,酒店,成都朗晨酒店,大面街道龙城大道9号师大现代花园广场18楼,成都市,104.198606,30.574215,45,2,54.0,62.99999999999999,72.0
HOTEL_815,酒店,喜悦酒店(西华大学店),徐独路617号,成都市,103.95182,30.786543,60,3,72.0,84.0,96.0
HOTEL_816,酒店,雲中庭酒店(成都一品天下茶店子地铁站店),安蓉路99号,成都市,104.026132,30.696058,65,3,78.0,91.0,104.0
HOTEL_818,酒店,紫藤树下客栈(成都宽窄巷子店),金罗路8号附7号,成都市,104.033244,30.675376,41,3,49.199999999999996,57.4,65.60000000000001
HOTEL_819,酒店,成都西蜀森林酒店,金花桥街永康大道18号,成都市,103.957636,30.643115,60,3,72.0,84.0,96.0
HOTEL_822,酒店,凯宾轻居酒店(成都九眼桥太古里店),一环路东五段108号,成都市,104.093387,30.644816,113,3,135.6,158.2,180.8
HOTEL_823,酒店,凯里亚德酒店(成都华侨城欢乐谷地铁站店),沙西线西华大道16号欢乐谷售票处旁,成都市,104.037099,30.71977,116,4,139.2,162.39999999999998,185.60000000000002
HOTEL_824,酒店,成都金融城杰恩酒店(双子塔店),高新区锦尚西二路555号,成都市,104.049422,30.577917,51,3,61.199999999999996,71.39999999999999,81.60000000000001
HOTEL_825,酒店,海友酒店(成都大面铺地铁站店),大面街道蒲草路1742号,成都市,104.198124,30.585893,44,2,52.8,61.599999999999994,70.4
HOTEL_826,酒店,成都星住Z酒店(龙湖北城天街五块石店),五福桥东路6号6栋,成都市,104.064097,30.712882,78,3,93.6,109.19999999999999,124.80000000000001
HOTEL_827,酒店,如家酒店(成都武侯生活广场红牌楼地铁站店),高升桥路23号红牌楼商业区A座,成都市,104.03306,30.635091,66,2,79.2,92.39999999999999,105.60000000000001
HOTEL_829,酒店,迷曼酒店(环球中心新会展店),荣华北路69号清凤时代城公寓2栋6楼,成都市,104.044892,30.557186,30,3,36.0,42.0,48.0
HOTEL_830,酒店,星程酒店(成都建设路东郊记忆店),建兴路76号,成都市,104.11182,30.670117,95,3,114.0,133.0,152.0
HOTEL_831,酒店,汉庭酒店(成都春熙路盐市口广场店),大业路55号,成都市,104.069674,30.65383,102,3,122.39999999999999,142.79999999999998,163.20000000000002
HOTEL_834,酒店,成都大源丽景酒店,南华路北中街8号,成都市,104.035637,30.557657,72,3,86.39999999999999,100.8,115.2
HOTEL_835,酒店,如家精选(成都双流机场航空港顺风地铁站店),机场路土桥段217号,成都市,104.008349,30.576341,90,3,108.0,125.99999999999999,144.0
HOTEL_836,酒店,北螺怡酒店(龙湖北城天街赛云台地铁站店),五块石蓉北商贸大道一段2号,成都市,104.066853,30.700484,99,3,118.8,138.6,158.4
HOTEL_837,酒店,嘉好弗斯达酒店(成都武侯祠锦里店),高升桥东路5号,成都市,104.043766,30.637054,92,3,110.39999999999999,128.79999999999998,147.20000000000002
HOTEL_838,酒店,安悦•艺术设计师酒店(福宁路地铁站店),蓉北商贸大道二段189号华霖点金城2单元17楼,成都市,104.059009,30.716293,34,2,40.8,47.599999999999994,54.400000000000006
HOTEL_839,酒店,Heart景悦酒店(花牌坊地铁站店),金牛大道营门口路1号,成都市,104.0449,30.682699,82,3,98.39999999999999,114.8,131.20000000000002
HOTEL_840,酒店,成都格芮特酒店(熊猫基地店),"青龙场云龙南路29号近昭觉寺汽车站, 动物园",成都市,104.108327,30.699604,107,3,128.4,149.79999999999998,171.20000000000002
HOTEL_841,酒店,汉庭酒店(成都永丰店),二环路南四段1号,成都市,104.044168,30.625522,116,3,139.2,162.39999999999998,185.60000000000002
HOTEL_842,酒店,桔子酒店(成都金牛万达店),站西桥东街11-13号 (桔子酒店),成都市,104.066861,30.699521,130,3,156.0,182.0,208.0
HOTEL_843,酒店,润品酒店(成都武侯祠高升桥店),燃灯寺路36号1楼,成都市,104.035139,30.644453,32,2,38.4,44.8,51.2
HOTEL_844,酒店,南都酒店(成都人民南路美领馆店),人民南路四段20号,成都市,104.066509,30.626056,55,3,66.0,77.0,88.0
HOTEL_845,酒店,安逸锦著酒店(天府广场春熙路店),南府街53号,成都市,104.070205,30.648385,123,3,147.6,172.2,196.8
HOTEL_846,酒店,盛丰·港湾酒店(双流国际机场店),学府西路一街145,成都市,103.980913,30.574869,46,2,55.199999999999996,64.39999999999999,73.60000000000001
HOTEL_847,酒店,成都祥宇宾馆(九眼桥四川大学店),新南路103号,成都市,104.076656,30.636985,283,5,339.59999999999997,396.2,452.8
HOTEL_848,酒店,宜必思酒店(成都火车东站店),建材路18号6栋,成都市,104.140005,30.643857,81,3,97.2,113.39999999999999,129.6
HOTEL_851,酒店,成都梦达酒店(天府广场华西医院店),簧门街4号,成都市,104.063542,30.645031,51,2,61.199999999999996,71.39999999999999,81.60000000000001
HOTEL_852,酒店,漫享时光酒店(成都西站中坝地铁站店),光华北三路238号西城新中心B座14楼,成都市,103.965731,30.675332,32,3,38.4,44.8,51.2
HOTEL_853,酒店,成都西港花园酒店(一品天下地铁站店),一品天下大街202号,成都市,104.024971,30.692187,38,3,45.6,53.199999999999996,60.800000000000004
HOTEL_855,酒店,哲·非酒店(成都西部智谷武侯立交地铁站店),"武科东二路420, 422号",成都市,103.986161,30.629202,103,3,123.6,144.2,164.8
HOTEL_856,酒店,福兴酒店(成都万象城双桥地铁站店),经华北路99号,成都市,104.108153,30.648176,130,3,156.0,182.0,208.0
HOTEL_857,酒店,卓奥花园酒店,果堰街158号,成都市,103.997853,30.635019,38,2,45.6,53.199999999999996,60.800000000000004
HOTEL_858,酒店,成都空港国际会议中心酒店(双流国际机场店),成双大道南段1555号,成都市,103.94626,30.58559,380,5,456.0,532.0,608.0
HOTEL_859,酒店,如家精选酒店(成都太古里春熙路339店),天祥街168号,成都市,104.09432,30.659444,115,3,138.0,161.0,184.0
HOTEL_860,酒店,青钿酒店(成都环球中心世纪城新会展地铁站店),高新区盛安街133号汇锦广场6栋B座,成都市,104.053117,30.557716,48,2,57.599999999999994,67.19999999999999,76.80000000000001
HOTEL_861,酒店,宜尚酒店(成都金牛万达火车北站店),人民北路二段266号1楼,成都市,104.073611,30.69356,125,4,150.0,175.0,200.0
HOTEL_862,酒店,十玥•怡庭酒店(成都世纪城新会展店),天府大道中段500号东方希望天祥广场C座11楼1123,成都市,104.068094,30.553515,65,3,78.0,91.0,104.0
HOTEL_864,酒店,全季酒店(成都天府广场人民中路店),人民中路2段39号,成都市,104.0661,30.669652,109,3,130.79999999999998,152.6,174.4
HOTEL_865,酒店,喆朵酒店(春熙路太古里店),春熙路新街后巷子9号三益公商厦5楼,成都市,104.077603,30.656838,40,2,48.0,56.0,64.0
HOTEL_866,酒店,路易城堡青桐酒店,剑南大道北段92号,成都市,104.047486,30.594942,58,5,69.6,81.19999999999999,92.80000000000001
HOTEL_867,酒店,桔子酒店(成都双流机场航站楼店),航空港街道机场路常乐路一段5号,成都市,103.982581,30.571445,128,4,153.6,179.2,204.8
HOTEL_868,酒店,凯宾轻奢酒店(成都宽窄巷子店),一环路西三段31号,成都市,104.039946,30.673435,140,3,168.0,196.0,224.0
HOTEL_869,酒店,四季泰栖酒店(温江华西医院店),永宁街道和居路50号,成都市,103.915182,30.724713,83,2,99.6,116.19999999999999,132.8
HOTEL_871,酒店,如家酒店(成都IFS春熙路地铁站店),春熙路大科甲巷号23号,成都市,104.078797,30.654511,81,2,97.2,113.39999999999999,129.6
HOTEL_872,酒店,星程酒店(成都环球中心天府一街店),益州大道699号1栋1层附116号,成都市,104.05803,30.555525,94,3,112.8,131.6,150.4
HOTEL_873,酒店,大魔方·秋野子设计师酒店(成都金融城演艺中心心岛地铁站店),天府大道北段1777号招商玺荟2栋2单元1层103号,成都市,104.07287,30.575255,68,3,81.6,95.19999999999999,108.80000000000001
HOTEL_874,酒店,成都科尼特国际连锁酒店,人民南路四段51号附21号新华苑小区内,成都市,104.067829,30.612182,98,3,117.6,137.2,156.8
HOTEL_875,酒店,成都四季归宿酒店(金融城交子大道店),交子大道500号誉峰遇见A座3楼,成都市,104.051013,30.582894,52,2,62.4,72.8,83.2
HOTEL_876,酒店,瑞庭熙岸酒店(龙潭寺地铁站店),火神庙路61号,成都市,104.167597,30.705834,81,3,97.2,113.39999999999999,129.6
HOTEL_878,酒店,成都草堂逸家酒店(成都宽窄巷子省医院店),清江东路168号,成都市,104.031521,30.668765,52,2,62.4,72.8,83.2
HOTEL_880,酒店,宜尚酒店(成都双流国际机场店),西航港街道临港路一段25号,成都市,103.97803,30.565573,98,4,117.6,137.2,156.8
HOTEL_881,酒店,美豪R酒店(成都金牛万达火车北站地铁站店),二环路北二段6号,成都市,104.071163,30.694129,91,4,109.2,127.39999999999999,145.6
HOTEL_882,酒店,如家酒店(成都西部汽车城太平园地铁站店),核桃堰路51号,成都市,104.026671,30.626767,103,2,123.6,144.2,164.8
HOTEL_883,酒店,家比德酒店(成都华西医院店),电信路1号附2号2楼,成都市,104.061009,30.640056,50,2,60.0,70.0,80.0
HOTEL_884,酒店,成都友豪锦江酒店,武科东二路2号,成都市,103.994523,30.633102,258,5,309.59999999999997,361.2,412.8
HOTEL_885,酒店,上里阳光·爱维酒店(成都建设路店),建设路北三段88号麦理基银座,成都市,104.121622,30.6789,58,3,69.6,81.19999999999999,92.80000000000001
HOTEL_886,酒店,成都龙湖海滨酒店(成都建设路东郊记忆公园店),建设北路三段2号龙湖三千集B座7楼,成都市,104.109519,30.675253,66,3,79.2,92.39999999999999,105.60000000000001
HOTEL_887,酒店,星程酒店(犀浦百草路店),百草路777号9栋附106号,成都市,103.963197,30.745177,98,3,117.6,137.2,156.8
HOTEL_888,酒店,桔子酒店(成都武侯祠红牌楼地铁站店),二环路西一段2号,成都市,104.030965,30.637535,155,3,186.0,217.0,248.0
HOTEL_890,酒店,清居酒店(成都西南交大花照壁地铁站店),金房苑横街50号,成都市,104.038209,30.69741,94,3,112.8,131.6,150.4
HOTEL_892,酒店,FPS•王者之梦赛事电竞酒店(成都万象城牛市口地铁站店),锦东路555号尖东旺座3楼,成都市,104.105955,30.640064,40,2,48.0,56.0,64.0
HOTEL_893,酒店,万友精品酒店(成都城东客运中心店),经天西路17号正成·翡翠琉璃,成都市,104.103216,30.600934,46,3,55.199999999999996,64.39999999999999,73.60000000000001
HOTEL_896,酒店,成都武侯开元名庭酒店,聚龙路986号,成都市,103.998868,30.618971,195,4,234.0,273.0,312.0
HOTEL_897,酒店,奕丘Comchill酒店(成都龙泉驿店),大面街道车城西五路99号13栋22层,成都市,104.171353,30.571532,38,3,45.6,53.199999999999996,60.800000000000004
HOTEL_898,酒店,好记优享酒店(龙湖时代天街电子科大店),合作路89号龙湖时代天街6栋1楼12号,成都市,103.921441,30.75393,50,2,60.0,70.0,80.0
HOTEL_899,酒店,成都爱情海酒店(西华大学银杏酒店管理学院店),红光镇广场北二路53号1958广场青年公寓8楼,成都市,103.955637,30.786304,30,2,36.0,42.0,48.0
HOTEL_900,酒店,同住熊猫酒店(成都东站槐树店地铁站店),建材路39号2栋23楼,成都市,104.138219,30.644178,30,2,36.0,42.0,48.0
HOTEL_901,酒店,成都思蜀酒店(仁和春天市一医院地铁站店),仁和春天公寓C座,成都市,104.050878,30.586649,50,3,60.0,70.0,80.0
HOTEL_902,酒店,成都高新豪生大酒店,高新区天泰路338号,成都市,104.069561,30.590265,333,5,399.59999999999997,466.2,532.8000000000001
HOTEL_903,酒店,悦季连锁酒店(成都红高路地铁站店),红光街道红高路238号1-5层,成都市,103.938042,30.769242,37,2,44.4,51.8,59.2
HOTEL_905,酒店,成都爱尚格调酒店(宽窄巷子店),槐树街47号华祥大厦,成都市,104.052725,30.669712,42,2,50.4,58.8,67.2
HOTEL_906,酒店,如家酒店(成都火车北站荷花池店),二环路北三段130号,成都市,104.084993,30.693885,45,2,54.0,62.99999999999999,72.0
HOTEL_907,酒店,猫耳朵酒店(成都川大望江校区地铁站店),锦绣路36号,成都市,104.074605,30.625341,50,3,60.0,70.0,80.0
HOTEL_908,酒店,成都宿泊酒店(火车南站店),泰和二街333号12栋3单元14-18层,成都市,104.05154,30.600657,65,4,78.0,91.0,104.0
HOTEL_909,酒店,汉庭酒店(成都高新新会展中心店),高新区天府二街138号蜀都中心1期3号楼,成都市,104.066051,30.552279,147,2,176.4,205.79999999999998,235.20000000000002
HOTEL_910,酒店,淼玉金泉酒店(成都大丰地铁站店),互惠大道29号,成都市,104.057077,30.769124,102,3,122.39999999999999,142.79999999999998,163.20000000000002
HOTEL_911,酒店,成都馨乐庭高新公寓酒店,高新区天府三街366号3栋,成都市,104.058384,30.547465,357,4,428.4,499.79999999999995,571.2
HOTEL_912,酒店,宜必思酒店(成都武侯永丰地铁站店),二环路南四段一号,成都市,104.044095,30.625588,126,3,151.2,176.39999999999998,201.60000000000002
HOTEL_914,酒店,成都高新逸衡酒店(世纪城新会展中心店),天府三街619号1栋,成都市,104.053672,30.546295,123,4,147.6,172.2,196.8
HOTEL_916,酒店,成都浣花溪智选假日酒店(杜甫草堂店),晋阳路124号,成都市,104.004369,30.65195,246,4,295.2,344.4,393.6
HOTEL_917,酒店,河马·设计师景观民宿(成都东站店),迎晖路66号泊里中心1栋,成都市,104.146738,30.633189,65,2,78.0,91.0,104.0
HOTEL_918,酒店,丽呈布鲁克酒店(成都杜甫草堂茂业仁和春天店),优品街120号,成都市,104.003955,30.664162,69,4,82.8,96.6,110.4
HOTEL_920,酒店,成都京元丽呈酒店,蓉都大道南四段115号,成都市,104.144088,30.790515,235,4,282.0,329.0,376.0
HOTEL_921,酒店,同成精品酒店(成都双流机场店),西航港街道大件路白家段280号5栋2单元,成都市,104.008764,30.568967,167,3,200.4,233.79999999999998,267.2
HOTEL_922,酒店,成都君悦假日酒店(世纪城新会展中心中和地铁站店),中和镇仁和路126号,成都市,104.093976,30.561755,57,3,68.39999999999999,79.8,91.2
HOTEL_927,酒店,青舍酒店(春熙路新南门地铁站店),龙江路12号,成都市,104.076019,30.642029,41,2,49.199999999999996,57.4,65.60000000000001
HOTEL_929,酒店,全季酒店(成都双流机场空港国际城店),西航港街道机场路近都段27号,成都市,104.004392,30.575592,100,4,120.0,140.0,160.0
